"month","year","model","scenario","Daily_precip","Monthly_Precip","Mangement","Date","diff"
1,2010,"inmcm4","rcp45",126.900001116155,75.6217816611752,"None",2010-01-15,51.2782194549799
1,2010,"IPSL-CM5A-LR","rcp45",7.3282953022499,70.7137185498141,"None",2010-01-15,-63.3854232475642
1,2010,"IPSL-CM5B-LR","rcp45",23.7879103600093,172.122185491025,"None",2010-01-15,-148.334275131016
1,2010,"MIROC-ESM-CHEM","rcp45",127.234272750911,79.6830164850689,"None",2010-01-15,47.5512562658424
1,2010,"MIROC5","rcp45",11.2659649018059,106.754014478065,"None",2010-01-15,-95.4880495762591
1,2010,"MRI-CGCM3","rcp45",96.3579022880097,105.765265377704,"None",2010-01-15,-9.4073630896943
1,2011,"ACCESS1-0","rcp45",104.12293143163,49.5191386551596,"None",2011-01-15,54.6037927764701
1,2011,"bcc-csm1-1-m","rcp45",109.726846665717,19.7513565522968,"None",2011-01-15,89.9754901134203
1,2011,"bcc-csm1-1","rcp45",303.964712622631,70.7229460822418,"None",2011-01-15,233.241766540389
1,2011,"BNU-ESM","rcp45",269.206104988932,149.230031948537,"None",2011-01-15,119.976073040395
1,2011,"CNRM-CM5","rcp45",2.34966726733319,72.5150995014701,"None",2011-01-15,-70.1654322341369
1,2011,"CSIRO-Mk3-6-0","rcp45",18.2611083020675,120.62225517584,"None",2011-01-15,-102.361146873773
1,2011,"GFDL-ESM2G","rcp45",54.4289269266323,91.2467905785888,"None",2011-01-15,-36.8178636519565
1,2011,"GFDL-ESM2M","rcp45",35.0974008213612,76.1892310576513,"None",2011-01-15,-41.0918302362901
1,2011,"inmcm4","rcp45",78.5000020350708,29.6605022944277,"None",2011-01-15,48.8394997406431
1,2011,"IPSL-CM5A-LR","rcp45",18.8214183134733,88.5993170086294,"None",2011-01-15,-69.7778986951561
1,2011,"IPSL-CM5B-LR","rcp45",0.246044928098854,62.7045029774308,"None",2011-01-15,-62.4584580493319
1,2011,"MIROC-ESM-CHEM","rcp45",530.557210100051,78.7714444391895,"None",2011-01-15,451.785765660861
1,2011,"MIROC5","rcp45",14.532451646065,18.2553781793104,"None",2011-01-15,-3.72292653324542
1,2011,"MRI-CGCM3","rcp45",6.28519228293556,49.9215107120108,"None",2011-01-15,-43.6363184290752
1,2012,"ACCESS1-0","rcp45",118.530371362431,52.619180304464,"None",2012-01-15,65.9111910579667
1,2012,"bcc-csm1-1-m","rcp45",163.169871577742,140.35257085925,"None",2012-01-15,22.8173007184919
1,2012,"bcc-csm1-1","rcp45",251.096455287512,76.395447406685,"None",2012-01-15,174.701007880827
1,2012,"BNU-ESM","rcp45",174.112616739793,124.326705071144,"None",2012-01-15,49.7859116686486
1,2012,"CNRM-CM5","rcp45",2.78888919167457,48.0486042040866,"None",2012-01-15,-45.259715012412
1,2012,"CSIRO-Mk3-6-0","rcp45",36.0322569554228,30.9631409647409,"None",2012-01-15,5.06911599068191
1,2012,"GFDL-ESM2G","rcp45",3.48785479572211,64.8739572381601,"None",2012-01-15,-61.386102442438
1,2012,"GFDL-ESM2M","rcp45",1.68417594627313,41.2784162792377,"None",2012-01-15,-39.5942403329646
1,2012,"inmcm4","rcp45",241.399999013447,75.5364586540964,"None",2012-01-15,165.863540359351
1,2012,"IPSL-CM5A-LR","rcp45",25.5108904384542,122.723141172901,"None",2012-01-15,-97.2122507344468
1,2012,"IPSL-CM5B-LR","rcp45",0.443274626604761,114.434673381038,"None",2012-01-15,-113.991398754433
1,2012,"MIROC-ESM-CHEM","rcp45",246.851805083179,109.371535107493,"None",2012-01-15,137.480269975686
1,2012,"MIROC5","rcp45",56.7778820905137,115.719171229284,"None",2012-01-15,-58.9412891387703
1,2012,"MRI-CGCM3","rcp45",20.9517558872263,107.439141708892,"None",2012-01-15,-86.4873858216657
1,2013,"ACCESS1-0","rcp45",124.710089052678,68.7919217103627,"None",2013-01-15,55.9181673423154
1,2013,"bcc-csm1-1-m","rcp45",106.143927015864,85.8195983804762,"None",2013-01-15,20.3243286353882
1,2013,"bcc-csm1-1","rcp45",166.772729871353,83.8722967193462,"None",2013-01-15,82.9004331520068
1,2013,"BNU-ESM","rcp45",160.288561492473,34.0048991027288,"None",2013-01-15,126.283662389744
1,2013,"CNRM-CM5","rcp45",2.2449666050802,52.6543413929176,"None",2013-01-15,-50.4093747878374
1,2013,"CSIRO-Mk3-6-0","rcp45",131.054839625722,76.6696912294719,"None",2013-01-15,54.3851483962499
1,2013,"GFDL-ESM2G","rcp45",6.4395094888554,119.411051413044,"None",2013-01-15,-112.971541924189
1,2013,"GFDL-ESM2M","rcp45",41.6104543808815,75.570884073386,"None",2013-01-15,-33.9604296925045
1,2013,"inmcm4","rcp45",117.000000721237,61.2285362672992,"None",2013-01-15,55.7714644539373
1,2013,"IPSL-CM5A-LR","rcp45",11.5915307233081,130.541686888319,"None",2013-01-15,-118.950156165011
1,2013,"IPSL-CM5B-LR","rcp45",0.396701075010242,98.4369968762621,"None",2013-01-15,-98.0402958012519
1,2013,"MIROC-ESM-CHEM","rcp45",115.102796192923,29.8697782476665,"None",2013-01-15,85.2330179452564
1,2013,"MIROC5","rcp45",44.1775611773097,71.8048718234058,"None",2013-01-15,-27.6273106460961
1,2013,"MRI-CGCM3","rcp45",4.21334397783343,43.1721310189459,"None",2013-01-15,-38.9587870411125
1,2014,"ACCESS1-0","rcp45",123.084435336204,78.5492333758157,"None",2014-01-15,44.5352019603887
1,2014,"bcc-csm1-1-m","rcp45",208.732200155873,183.200817438774,"None",2014-01-15,25.5313827170991
1,2014,"bcc-csm1-1","rcp45",106.802745973963,45.6870282359887,"None",2014-01-15,61.1157177379741
1,2014,"BNU-ESM","rcp45",444.772909838731,134.546913416125,"None",2014-01-15,310.225996422606
1,2014,"CNRM-CM5","rcp45",3.09297894683027,63.6441425071098,"None",2014-01-15,-60.5511635602795
1,2014,"CSIRO-Mk3-6-0","rcp45",84.0121444944089,71.0651150671765,"None",2014-01-15,12.9470294272324
1,2014,"GFDL-ESM2G","rcp45",96.249213078535,137.81669489108,"None",2014-01-15,-41.567481812545
1,2014,"GFDL-ESM2M","rcp45",8.85667878318292,99.6885308995843,"None",2014-01-15,-90.8318521164014
1,2014,"inmcm4","rcp45",34.2000000266125,59.5041423628572,"None",2014-01-15,-25.3041423362447
1,2014,"IPSL-CM5A-LR","rcp45",15.8371250791561,121.866218140349,"None",2014-01-15,-106.029093061193
1,2014,"IPSL-CM5B-LR","rcp45",4.5147478772833,113.40987161966,"None",2014-01-15,-108.895123742377
1,2014,"MIROC-ESM-CHEM","rcp45",194.878449813791,91.4152929210104,"None",2014-01-15,103.463156892781
1,2014,"MIROC5","rcp45",9.69630988917241,40.9421375195961,"None",2014-01-15,-31.2458276304237
1,2014,"MRI-CGCM3","rcp45",3.72083642098771,75.2658931771293,"None",2014-01-15,-71.5450567561416
1,2015,"ACCESS1-0","rcp45",58.9972397880047,40.6837544316659,"None",2015-01-15,18.3134853563388
1,2015,"bcc-csm1-1-m","rcp45",270.702293513921,73.0802444508299,"None",2015-01-15,197.622049063091
1,2015,"bcc-csm1-1","rcp45",242.865271096888,152.790621982422,"None",2015-01-15,90.0746491144655
1,2015,"BNU-ESM","rcp45",300.464957418886,163.662906037644,"None",2015-01-15,136.802051381242
1,2015,"CNRM-CM5","rcp45",5.04698771957521,85.2384197409265,"None",2015-01-15,-80.1914320213513
1,2015,"CSIRO-Mk3-6-0","rcp45",89.9397283236795,84.6320139826275,"None",2015-01-15,5.30771434105201
1,2015,"GFDL-ESM2G","rcp45",16.9515762005776,79.2614683101419,"None",2015-01-15,-62.3098921095643
1,2015,"GFDL-ESM2M","rcp45",8.289387968773,73.137027391931,"None",2015-01-15,-64.847639423158
1,2015,"inmcm4","rcp45",194.100000959589,60.2516455692239,"None",2015-01-15,133.848355390365
1,2015,"IPSL-CM5A-LR","rcp45",10.4361845194745,129.109665448777,"None",2015-01-15,-118.673480929302
1,2015,"IPSL-CM5B-LR","rcp45",0.467472873287987,76.9860143540427,"None",2015-01-15,-76.5185414807547
1,2015,"MIROC-ESM-CHEM","rcp45",216.790059461164,69.8268084728625,"None",2015-01-15,146.963250988301
1,2015,"MIROC5","rcp45",54.8291388473591,59.60855379235,"None",2015-01-15,-4.77941494499093
1,2015,"MRI-CGCM3","rcp45",0.251747530382014,44.1266788111534,"None",2015-01-15,-43.8749312807714
1,2016,"ACCESS1-0","rcp45",69.1417571113561,20.9535922156647,"None",2016-01-15,48.1881648956914
1,2016,"bcc-csm1-1-m","rcp45",150.608188294996,171.512642176822,"None",2016-01-15,-20.9044538818257
1,2016,"bcc-csm1-1","rcp45",478.339822667029,103.626650758088,"None",2016-01-15,374.713171908941
1,2016,"BNU-ESM","rcp45",165.033071578741,87.1333183720708,"None",2016-01-15,77.8997532066699
1,2016,"CNRM-CM5","rcp45",2.7685519974451,68.8153851719107,"None",2016-01-15,-66.0468331744656
1,2016,"CSIRO-Mk3-6-0","rcp45",27.8753667922501,70.3217043250334,"None",2016-01-15,-42.4463375327832
1,2016,"GFDL-ESM2G","rcp45",21.9615258201157,52.6521928492002,"None",2016-01-15,-30.6906670290845
1,2016,"GFDL-ESM2M","rcp45",98.9156238009189,112.532827304676,"None",2016-01-15,-13.6172035037571
1,2016,"inmcm4","rcp45",47.2999994388374,86.4272611099295,"None",2016-01-15,-39.1272616710921
1,2016,"IPSL-CM5A-LR","rcp45",22.8286563826259,120.778499613516,"None",2016-01-15,-97.9498432308901
1,2016,"IPSL-CM5B-LR","rcp45",3.92743659945154,74.6146992954891,"None",2016-01-15,-70.6872626960376
1,2016,"MIROC-ESM-CHEM","rcp45",316.697283362555,145.944981684443,"None",2016-01-15,170.752301678112
1,2016,"MIROC5","rcp45",14.3616589829168,174.782618531026,"None",2016-01-15,-160.420959548109
1,2016,"MRI-CGCM3","rcp45",5.79780896613921,92.233824741561,"None",2016-01-15,-86.4360157754218
1,2017,"ACCESS1-0","rcp45",134.26274183148,52.131865255069,"None",2017-01-15,82.1308765764115
1,2017,"bcc-csm1-1-m","rcp45",159.145659458137,166.056900168769,"None",2017-01-15,-6.91124071063211
1,2017,"bcc-csm1-1","rcp45",128.658414690631,66.845565213589,"None",2017-01-15,61.8128494770419
1,2017,"BNU-ESM","rcp45",175.576498485159,73.8137991749682,"None",2017-01-15,101.762699310191
1,2017,"CNRM-CM5","rcp45",3.08974787205043,62.3144813929684,"None",2017-01-15,-59.224733520918
1,2017,"CSIRO-Mk3-6-0","rcp45",104.351957610925,168.117631296627,"None",2017-01-15,-63.7656736857024
1,2017,"GFDL-ESM2G","rcp45",9.95876759294139,105.518363113515,"None",2017-01-15,-95.5595955205736
1,2017,"GFDL-ESM2M","rcp45",43.6366382452338,172.788087883964,"None",2017-01-15,-129.15144963873
1,2017,"inmcm4","rcp45",43.1999995078513,121.450764813926,"None",2017-01-15,-78.2507653060747
1,2017,"IPSL-CM5A-LR","rcp45",3.38508311833721,93.8190894783475,"None",2017-01-15,-90.4340063600103
1,2017,"IPSL-CM5B-LR","rcp45",0.398356432307878,68.7125084165018,"None",2017-01-15,-68.3141519841939
1,2017,"MIROC-ESM-CHEM","rcp45",176.616059015464,62.482092162827,"None",2017-01-15,114.133966852637
1,2017,"MIROC5","rcp45",49.8224619456461,79.7646903782152,"None",2017-01-15,-29.9422284325691
1,2017,"MRI-CGCM3","rcp45",6.87383200614897,94.2288133548573,"None",2017-01-15,-87.3549813487083
1,2018,"ACCESS1-0","rcp45",85.8835996135895,52.2907308186404,"None",2018-01-15,33.5928687949491
1,2018,"bcc-csm1-1-m","rcp45",117.932080227665,121.963920851704,"None",2018-01-15,-4.03184062403879
1,2018,"bcc-csm1-1","rcp45",228.185729516372,133.348503476009,"None",2018-01-15,94.8372260403628
1,2018,"BNU-ESM","rcp45",224.290541993071,96.3970106444322,"None",2018-01-15,127.893531348639
1,2018,"CNRM-CM5","rcp45",2.66276289091828,31.6987882048124,"None",2018-01-15,-29.0360253138941
1,2018,"CSIRO-Mk3-6-0","rcp45",48.3900461047597,123.271268291865,"None",2018-01-15,-74.8812221871053
1,2018,"GFDL-ESM2G","rcp45",29.0081139626002,83.7237889878452,"None",2018-01-15,-54.715675025245
1,2018,"GFDL-ESM2M","rcp45",5.04423058149718,84.2043027514592,"None",2018-01-15,-79.160072169962
1,2018,"inmcm4","rcp45",173.700000831013,68.4741272474639,"None",2018-01-15,105.225873583549
1,2018,"IPSL-CM5A-LR","rcp45",9.86751179443673,177.351049077697,"None",2018-01-15,-167.48353728326
1,2018,"IPSL-CM5B-LR","rcp45",1.39859945315948,41.5125149767846,"None",2018-01-15,-40.1139155236251
1,2018,"MIROC-ESM-CHEM","rcp45",87.3845704701352,32.6313414378092,"None",2018-01-15,54.753229032326
1,2018,"MIROC5","rcp45",31.9221336938521,35.8515529398574,"None",2018-01-15,-3.92941924600531
1,2018,"MRI-CGCM3","rcp45",21.200956535715,67.7610738202929,"None",2018-01-15,-46.5601172845779
1,2019,"ACCESS1-0","rcp45",120.103511447087,75.2376405580435,"None",2019-01-15,44.8658708890435
1,2019,"bcc-csm1-1-m","rcp45",102.771562178252,87.0560682378709,"None",2019-01-15,15.7154939403812
1,2019,"bcc-csm1-1","rcp45",113.378209847061,101.24764284119,"None",2019-01-15,12.1305670058711
1,2019,"BNU-ESM","rcp45",298.220117329986,149.085626425222,"None",2019-01-15,149.134490904764
1,2019,"CNRM-CM5","rcp45",4.98881747760151,77.2162836743519,"None",2019-01-15,-72.2274661967504
1,2019,"CSIRO-Mk3-6-0","rcp45",32.9447935166172,130.273971520364,"None",2019-01-15,-97.3291780037468
1,2019,"GFDL-ESM2G","rcp45",41.8825755084618,81.3451610854827,"None",2019-01-15,-39.4625855770209
1,2019,"GFDL-ESM2M","rcp45",12.4749077813725,122.029614646453,"None",2019-01-15,-109.55470686508
1,2019,"inmcm4","rcp45",93.3000008604722,62.2624096577056,"None",2019-01-15,31.0375912027666
1,2019,"IPSL-CM5A-LR","rcp45",5.74117251976531,66.4121391484514,"None",2019-01-15,-60.6709666286861
1,2019,"IPSL-CM5B-LR","rcp45",3.25490249649647,50.0107654079329,"None",2019-01-15,-46.7558629114364
1,2019,"MIROC-ESM-CHEM","rcp45",483.912267616938,117.498603905551,"None",2019-01-15,366.413663711387
1,2019,"MIROC5","rcp45",83.3942340432199,40.7781758636702,"None",2019-01-15,42.6160581795497
1,2019,"MRI-CGCM3","rcp45",20.9145393325725,87.6854794914834,"None",2019-01-15,-66.7709401589109
1,2020,"ACCESS1-0","rcp45",116.495693311299,54.6712928975467,"None",2020-01-15,61.8244004137522
1,2020,"bcc-csm1-1-m","rcp45",151.624262205456,96.7948858626187,"None",2020-01-15,54.8293763428375
1,2020,"bcc-csm1-1","rcp45",260.197152144169,113.498658605386,"None",2020-01-15,146.698493538783
1,2020,"BNU-ESM","rcp45",376.874107088562,104.179074964486,"None",2020-01-15,272.695032124076
1,2020,"CNRM-CM5","rcp45",2.21814369069667,65.972272324143,"None",2020-01-15,-63.7541286334463
1,2020,"CSIRO-Mk3-6-0","rcp45",17.3243715670651,50.3947603516281,"None",2020-01-15,-33.070388784563
1,2020,"GFDL-ESM2G","rcp45",45.017359312698,76.5565394656733,"None",2020-01-15,-31.5391801529753
1,2020,"GFDL-ESM2M","rcp45",17.2738127603813,39.1093615209684,"None",2020-01-15,-21.8355487605871
1,2020,"inmcm4","rcp45",76.300000619085,25.8305891387863,"None",2020-01-15,50.4694114802987
1,2020,"IPSL-CM5A-LR","rcp45",21.8937191687125,109.077939775307,"None",2020-01-15,-87.1842206065945
1,2020,"IPSL-CM5B-LR","rcp45",1.63243356676599,132.29034813121,"None",2020-01-15,-130.657914564444
1,2020,"MIROC-ESM-CHEM","rcp45",146.478265308883,62.5254186918028,"None",2020-01-15,83.9528466170804
1,2020,"MIROC5","rcp45",60.0437956063124,27.2889363288414,"None",2020-01-15,32.7548592774709
1,2020,"MRI-CGCM3","rcp45",6.56531632599169,77.0944841438904,"None",2020-01-15,-70.5291678178987
1,2021,"ACCESS1-0","rcp45",178.462081920588,51.1161448666826,"None",2021-01-15,127.345937053906
1,2021,"bcc-csm1-1-m","rcp45",104.709906447027,75.0281453656498,"None",2021-01-15,29.6817610813774
1,2021,"bcc-csm1-1","rcp45",267.082708512125,108.983179740608,"None",2021-01-15,158.099528771517
1,2021,"BNU-ESM","rcp45",263.293037980338,127.387234952766,"None",2021-01-15,135.905803027572
1,2021,"CNRM-CM5","rcp45",2.70245036422523,47.3002191691194,"None",2021-01-15,-44.5977688048942
1,2021,"CSIRO-Mk3-6-0","rcp45",19.2941286193673,47.8483609040268,"None",2021-01-15,-28.5542322846595
1,2021,"GFDL-ESM2G","rcp45",28.4012464023354,93.2206250494346,"None",2021-01-15,-64.8193786470992
1,2021,"GFDL-ESM2M","rcp45",12.6239201427248,92.5245261169039,"None",2021-01-15,-79.9006059741791
1,2021,"inmcm4","rcp45",186.899997500586,151.1972989887,"None",2021-01-15,35.7026985118862
1,2021,"IPSL-CM5A-LR","rcp45",5.82082049504606,139.610402472317,"None",2021-01-15,-133.789581977271
1,2021,"IPSL-CM5B-LR","rcp45",0.794235803959964,127.546597458422,"None",2021-01-15,-126.752361654462
1,2021,"MIROC-ESM-CHEM","rcp45",171.156634444651,88.9087462797761,"None",2021-01-15,82.247888164875
1,2021,"MIROC5","rcp45",8.30698014889459,85.1852274499834,"None",2021-01-15,-76.8782473010888
1,2021,"MRI-CGCM3","rcp45",29.4909223637531,118.938303587493,"None",2021-01-15,-89.4473812237399
1,2022,"ACCESS1-0","rcp45",49.3012354447273,35.8142140757991,"None",2022-01-15,13.4870213689282
1,2022,"bcc-csm1-1-m","rcp45",113.764002369498,189.967668056488,"None",2022-01-15,-76.2036656869896
1,2022,"bcc-csm1-1","rcp45",172.545084226754,100.718068226706,"None",2022-01-15,71.8270160000479
1,2022,"BNU-ESM","rcp45",336.102093469526,88.9389720512554,"None",2022-01-15,247.163121418271
1,2022,"CNRM-CM5","rcp45",3.86567494047085,37.2919590590755,"None",2022-01-15,-33.4262841186046
1,2022,"CSIRO-Mk3-6-0","rcp45",27.0709224797429,54.0836004191078,"None",2022-01-15,-27.0126779393649
1,2022,"GFDL-ESM2G","rcp45",18.0592263178196,103.833807399496,"None",2022-01-15,-85.7745810816764
1,2022,"GFDL-ESM2M","rcp45",45.3758399314651,145.78671050258,"None",2022-01-15,-100.410870571115
1,2022,"inmcm4","rcp45",87.000000937769,73.0400262458716,"None",2022-01-15,13.9599746918974
1,2022,"IPSL-CM5A-LR","rcp45",43.3323421542163,147.042746236548,"None",2022-01-15,-103.710404082332
1,2022,"IPSL-CM5B-LR","rcp45",2.06568884253215,99.7515645925887,"None",2022-01-15,-97.6858757500565
1,2022,"MIROC-ESM-CHEM","rcp45",430.50822907353,82.2908613597974,"None",2022-01-15,348.217367713733
1,2022,"MIROC5","rcp45",17.6914665078973,111.92479430465,"None",2022-01-15,-94.2333277967527
1,2022,"MRI-CGCM3","rcp45",10.3157555272702,62.7126732899342,"None",2022-01-15,-52.396917762664
1,2023,"ACCESS1-0","rcp45",173.207241244381,108.289594750386,"None",2023-01-15,64.9176464939953
1,2023,"bcc-csm1-1-m","rcp45",103.294532601814,196.777606476098,"None",2023-01-15,-93.4830738742836
1,2023,"bcc-csm1-1","rcp45",122.805933139633,93.1577082839794,"None",2023-01-15,29.6482248556539
1,2023,"BNU-ESM","rcp45",233.705565681812,144.839967624284,"None",2023-01-15,88.8655980575282
1,2023,"CNRM-CM5","rcp45",5.79689325494119,70.5304053844884,"None",2023-01-15,-64.7335121295472
1,2023,"CSIRO-Mk3-6-0","rcp45",9.8858640762046,57.2932908777148,"None",2023-01-15,-47.4074268015102
1,2023,"GFDL-ESM2G","rcp45",11.7615114557863,69.629337330116,"None",2023-01-15,-57.8678258743297
1,2023,"GFDL-ESM2M","rcp45",21.4109655604203,118.554898153525,"None",2023-01-15,-97.1439325931047
1,2023,"inmcm4","rcp45",21.0999996517785,121.957080590073,"None",2023-01-15,-100.857080938295
1,2023,"IPSL-CM5A-LR","rcp45",0.158158600788738,93.5200180392712,"None",2023-01-15,-93.3618594384825
1,2023,"IPSL-CM5B-LR","rcp45",1.92028418704809,104.39860643819,"None",2023-01-15,-102.478322251142
1,2023,"MIROC-ESM-CHEM","rcp45",459.699055694909,68.2665564876515,"None",2023-01-15,391.432499207258
1,2023,"MIROC5","rcp45",51.3637433907407,29.0087310830131,"None",2023-01-15,22.3550123077276
1,2023,"MRI-CGCM3","rcp45",16.656019029373,119.767436839174,"None",2023-01-15,-103.111417809801
1,2024,"ACCESS1-0","rcp45",112.102301797131,65.0268010329455,"None",2024-01-15,47.0755007641856
1,2024,"bcc-csm1-1-m","rcp45",154.969520665765,106.886970845517,"None",2024-01-15,48.0825498202476
1,2024,"bcc-csm1-1","rcp45",100.725913852013,57.1134075871669,"None",2024-01-15,43.6125062648457
1,2024,"BNU-ESM","rcp45",246.479703796111,111.354840709828,"None",2024-01-15,135.124863086283
1,2024,"CNRM-CM5","rcp45",5.61015121710682,52.4931177904364,"None",2024-01-15,-46.8829665733296
1,2024,"CSIRO-Mk3-6-0","rcp45",44.5709229239583,83.6101548979059,"None",2024-01-15,-39.0392319739476
1,2024,"GFDL-ESM2G","rcp45",12.4673390146819,109.596367296763,"None",2024-01-15,-97.1290282820811
1,2024,"GFDL-ESM2M","rcp45",10.6989137884233,91.0141827072948,"None",2024-01-15,-80.3152689188715
1,2024,"inmcm4","rcp45",137.699997601885,69.7282726527192,"None",2024-01-15,67.9717249491658
1,2024,"IPSL-CM5A-LR","rcp45",78.0765678264338,222.874529776163,"None",2024-01-15,-144.797961949729
1,2024,"IPSL-CM5B-LR","rcp45",27.770427144776,160.703703621402,"None",2024-01-15,-132.933276476626
1,2024,"MIROC-ESM-CHEM","rcp45",246.172701233263,59.8774189478718,"None",2024-01-15,186.295282285391
1,2024,"MIROC5","rcp45",5.47905332258573,72.400354599813,"None",2024-01-15,-66.9213012772273
1,2024,"MRI-CGCM3","rcp45",40.219892660059,82.1517857839353,"None",2024-01-15,-41.9318931238763
1,2025,"ACCESS1-0","rcp45",113.580072043987,72.8404016874265,"None",2025-01-15,40.7396703565609
