"month","year","MON","scenario","old.mean","precipf","Management","diff","Date","pcent.diff"
1,"2007","ACCESS1-0","rcp45",38.4866604817944,38.4866638574749,"Under",-3.37568051378412e-06,2007-01-15,-8.7710395613172e-06
1,"2007","ACCESS1-0","rcp45",38.4866604817944,38.4866638574749,"None",-3.37568051378412e-06,2007-01-15,-8.7710395613172e-06
1,"2007","ACCESS1-0","rcp45",38.4866604817944,38.4866638574749,"Gap",-3.37568051378412e-06,2007-01-15,-8.7710395613172e-06
1,"2007","ACCESS1-0","rcp45",38.4866604817944,38.4866638574749,"Shelter",-3.37568051378412e-06,2007-01-15,-8.7710395613172e-06
1,"2008","ACCESS1-0","rcp45",114.620688885043,114.620685623959,"None",3.26108390424906e-06,2008-01-15,2.84510939252414e-06
1,"2008","ACCESS1-0","rcp45",114.620688885043,114.620685623959,"Shelter",3.26108390424906e-06,2008-01-15,2.84510939252414e-06
1,"2008","ACCESS1-0","rcp45",114.620688885043,114.620685623959,"Under",3.26108390424906e-06,2008-01-15,2.84510939252414e-06
1,"2008","ACCESS1-0","rcp45",114.620688885043,114.620685623959,"Gap",3.26108390424906e-06,2008-01-15,2.84510939252414e-06
1,"2009","ACCESS1-0","rcp45",11.7178753702319,11.7178772954503,"Shelter",-1.92521837760751e-06,2009-01-15,-1.6429753690872e-05
1,"2009","ACCESS1-0","rcp45",11.7178753702319,11.7178772954503,"None",-1.92521837760751e-06,2009-01-15,-1.6429753690872e-05
1,"2009","ACCESS1-0","rcp45",11.7178753702319,11.7178772954503,"Gap",-1.92521837760751e-06,2009-01-15,-1.6429753690872e-05
1,"2009","ACCESS1-0","rcp45",11.7178753702319,11.7178772954503,"Under",-1.92521837760751e-06,2009-01-15,-1.6429753690872e-05
1,"2010","ACCESS1-0","rcp45",70.3942202031612,70.9285485616419,"Gap",-0.534328358480664,2010-01-15,-0.753333275974621
1,"2010","ACCESS1-0","rcp45",70.3942202031612,70.9285485616419,"Under",-0.534328358480664,2010-01-15,-0.753333275974621
1,"2010","ACCESS1-0","rcp45",70.3942202031612,70.9285485616419,"Shelter",-0.534328358480664,2010-01-15,-0.753333275974621
1,"2010","ACCESS1-0","rcp45",70.3942202031612,70.9285485616419,"None",-0.534328358480664,2010-01-15,-0.753333275974621
1,"2011","ACCESS1-0","rcp45",49.5191447304023,49.5191386551596,"None",6.07524272311366e-06,2011-01-15,1.2268474147703e-05
1,"2011","ACCESS1-0","rcp45",49.5191447304023,49.5191386551596,"Under",6.07524272311366e-06,2011-01-15,1.2268474147703e-05
1,"2011","ACCESS1-0","rcp45",49.5191447304023,49.5191386551596,"Gap",6.07524272311366e-06,2011-01-15,1.2268474147703e-05
1,"2011","ACCESS1-0","rcp45",49.5191447304023,49.5191386551596,"Shelter",6.07524272311366e-06,2011-01-15,1.2268474147703e-05
1,"2012","ACCESS1-0","rcp45",52.6191837096121,52.619180304464,"Shelter",3.40514811369985e-06,2012-01-15,6.47130589115363e-06
1,"2012","ACCESS1-0","rcp45",52.6191837096121,52.619180304464,"Gap",3.40514811369985e-06,2012-01-15,6.47130589115363e-06
1,"2012","ACCESS1-0","rcp45",52.6191837096121,52.619180304464,"Under",3.40514811369985e-06,2012-01-15,6.47130589115363e-06
1,"2012","ACCESS1-0","rcp45",52.6191837096121,52.619180304464,"None",3.40514811369985e-06,2012-01-15,6.47130589115363e-06
1,"2013","ACCESS1-0","rcp45",68.0770263730665,68.7919217103627,"Shelter",-0.714895337296227,2013-01-15,-1.03921408142394
1,"2013","ACCESS1-0","rcp45",68.0770263730665,68.7919217103627,"None",-0.714895337296227,2013-01-15,-1.03921408142394
1,"2013","ACCESS1-0","rcp45",68.0770263730665,68.7919217103627,"Under",-0.714895337296227,2013-01-15,-1.03921408142394
1,"2013","ACCESS1-0","rcp45",68.0770263730665,68.7919217103627,"Gap",-0.714895337296227,2013-01-15,-1.03921408142394
1,"2014","ACCESS1-0","rcp45",78.5492317649187,78.5492333758157,"None",-1.61089704420192e-06,2014-01-15,-2.05081192028445e-06
1,"2014","ACCESS1-0","rcp45",78.5492317649187,78.5492333758157,"Under",-1.61089704420192e-06,2014-01-15,-2.05081192028445e-06
1,"2014","ACCESS1-0","rcp45",78.5492317649187,78.5492333758157,"Gap",-1.61089704420192e-06,2014-01-15,-2.05081192028445e-06
1,"2014","ACCESS1-0","rcp45",78.5492317649187,78.5492333758157,"Shelter",-1.61089704420192e-06,2014-01-15,-2.05081192028445e-06
1,"2015","ACCESS1-0","rcp45",40.6837532005738,40.6837544316659,"Gap",-1.23109205674155e-06,2015-01-15,-3.02600404733511e-06
1,"2015","ACCESS1-0","rcp45",40.6837532005738,40.6837544316659,"Shelter",-1.23109205674155e-06,2015-01-15,-3.02600404733511e-06
1,"2015","ACCESS1-0","rcp45",40.6837532005738,40.6837544316659,"Under",-1.23109205674155e-06,2015-01-15,-3.02600404733511e-06
1,"2015","ACCESS1-0","rcp45",40.6837532005738,40.6837544316659,"None",-1.23109205674155e-06,2015-01-15,-3.02600404733511e-06
1,"2016","ACCESS1-0","rcp45",20.9535923826479,20.9535922156647,"Under",1.66983213034655e-07,2016-01-15,7.96919263912343e-07
1,"2016","ACCESS1-0","rcp45",20.9535923826479,20.9535922156647,"None",1.66983213034655e-07,2016-01-15,7.96919263912343e-07
1,"2016","ACCESS1-0","rcp45",20.9535923826479,20.9535922156647,"Shelter",1.66983213034655e-07,2016-01-15,7.96919263912343e-07
1,"2016","ACCESS1-0","rcp45",20.9535923826479,20.9535922156647,"Gap",1.66983213034655e-07,2016-01-15,7.96919263912343e-07
1,"2017","ACCESS1-0","rcp45",52.1318670493201,52.131865255069,"Gap",1.79425114055221e-06,2017-01-15,3.44175512534406e-06
1,"2017","ACCESS1-0","rcp45",52.1318670493201,52.131865255069,"Under",1.79425114055221e-06,2017-01-15,3.44175512534406e-06
1,"2017","ACCESS1-0","rcp45",52.1318670493201,52.131865255069,"None",1.79425114055221e-06,2017-01-15,3.44175512534406e-06
1,"2017","ACCESS1-0","rcp45",52.1318670493201,52.131865255069,"Shelter",1.79425114055221e-06,2017-01-15,3.44175512534406e-06
1,"2018","ACCESS1-0","rcp45",52.2907346363354,52.2907308186404,"Under",3.81769500279461e-06,2018-01-15,7.30090197187394e-06
1,"2018","ACCESS1-0","rcp45",52.2907346363354,52.2907308186404,"None",3.81769500279461e-06,2018-01-15,7.30090197187394e-06
1,"2018","ACCESS1-0","rcp45",52.2907346363354,52.2907308186404,"Gap",3.81769500279461e-06,2018-01-15,7.30090197187394e-06
1,"2018","ACCESS1-0","rcp45",52.2907346363354,52.2907308186404,"Shelter",3.81769500279461e-06,2018-01-15,7.30090197187394e-06
1,"2019","ACCESS1-0","rcp45",75.2376366552198,75.2376405580435,"Under",-3.90282366424799e-06,2019-01-15,-5.18732862220261e-06
1,"2019","ACCESS1-0","rcp45",75.2376366552198,75.2376405580435,"Gap",-3.90282366424799e-06,2019-01-15,-5.18732862220261e-06
1,"2019","ACCESS1-0","rcp45",75.2376366552198,75.2376405580435,"None",-3.90282366424799e-06,2019-01-15,-5.18732862220261e-06
1,"2019","ACCESS1-0","rcp45",75.2376366552198,75.2376405580435,"Shelter",-3.90282366424799e-06,2019-01-15,-5.18732862220261e-06
1,"2020","ACCESS1-0","rcp45",54.671295346634,54.6712928975467,"None",2.449087297407e-06,2020-01-15,4.47965864402988e-06
1,"2020","ACCESS1-0","rcp45",54.671295346634,54.6712928975467,"Under",2.449087297407e-06,2020-01-15,4.47965864402988e-06
1,"2020","ACCESS1-0","rcp45",54.671295346634,54.6712928975467,"Shelter",2.449087297407e-06,2020-01-15,4.47965864402988e-06
1,"2020","ACCESS1-0","rcp45",54.671295346634,54.6712928975467,"Gap",2.449087297407e-06,2020-01-15,4.47965864402988e-06
1,"2021","ACCESS1-0","rcp45",51.1161440939759,51.1161448666826,"None",-7.72706712837135e-07,2021-01-15,-1.51166860140606e-06
1,"2021","ACCESS1-0","rcp45",51.1161440939759,51.1161448666826,"Under",-7.72706712837135e-07,2021-01-15,-1.51166860140606e-06
1,"2021","ACCESS1-0","rcp45",51.1161440939759,51.1161448666826,"Gap",-7.72706712837135e-07,2021-01-15,-1.51166860140606e-06
1,"2021","ACCESS1-0","rcp45",51.1161440939759,51.1161448666826,"Shelter",-7.72706712837135e-07,2021-01-15,-1.51166860140606e-06
1,"2022","ACCESS1-0","rcp45",35.8142114760994,35.8142140757991,"None",-2.59969965554774e-06,2022-01-15,-7.25884882202266e-06
1,"2022","ACCESS1-0","rcp45",35.8142114760994,35.8142140757991,"Gap",-2.59969965554774e-06,2022-01-15,-7.25884882202266e-06
1,"2022","ACCESS1-0","rcp45",35.8142114760994,35.8142140757991,"Shelter",-2.59969965554774e-06,2022-01-15,-7.25884882202266e-06
1,"2022","ACCESS1-0","rcp45",35.8142114760994,35.8142140757991,"Under",-2.59969965554774e-06,2022-01-15,-7.25884882202266e-06
1,"2023","ACCESS1-0","rcp45",108.289605640311,108.289594750386,"Under",1.08899254911421e-05,2023-01-15,1.0056299060146e-05
1,"2023","ACCESS1-0","rcp45",108.289605640311,108.289594750386,"None",1.08899254911421e-05,2023-01-15,1.0056299060146e-05
1,"2023","ACCESS1-0","rcp45",108.289605640311,108.289594750386,"Shelter",1.08899254911421e-05,2023-01-15,1.0056299060146e-05
1,"2023","ACCESS1-0","rcp45",108.289605640311,108.289594750386,"Gap",1.08899254911421e-05,2023-01-15,1.0056299060146e-05
1,"2024","ACCESS1-0","rcp45",65.0268047720601,65.0268010329455,"Gap",3.73911463213972e-06,2024-01-15,5.75011314118967e-06
1,"2024","ACCESS1-0","rcp45",65.0268047720601,65.0268010329455,"Shelter",3.73911463213972e-06,2024-01-15,5.75011314118967e-06
1,"2024","ACCESS1-0","rcp45",65.0268047720601,65.0268010329455,"Under",3.73911463213972e-06,2024-01-15,5.75011314118967e-06
1,"2024","ACCESS1-0","rcp45",65.0268047720601,65.0268010329455,"None",3.73911463213972e-06,2024-01-15,5.75011314118967e-06
1,"2025","ACCESS1-0","rcp45",72.8404004432377,72.8404016874265,"Under",-1.24418876623622e-06,2025-01-15,-1.70810255939458e-06
1,"2025","ACCESS1-0","rcp45",72.8404004432377,72.8404016874265,"None",-1.24418876623622e-06,2025-01-15,-1.70810255939458e-06
1,"2025","ACCESS1-0","rcp45",72.8404004432377,72.8404016874265,"Gap",-1.24418876623622e-06,2025-01-15,-1.70810255939458e-06
1,"2025","ACCESS1-0","rcp45",72.8404004432377,72.8404016874265,"Shelter",-1.24418876623622e-06,2025-01-15,-1.70810255939458e-06
1,"2026","ACCESS1-0","rcp45",74.6134768734919,74.6134764282033,"Gap",4.45288591777171e-07,2026-01-15,5.96793792162487e-07
1,"2026","ACCESS1-0","rcp45",74.6134768734919,74.6134764282033,"None",4.45288591777171e-07,2026-01-15,5.96793792162487e-07
1,"2026","ACCESS1-0","rcp45",74.6134768734919,74.6134764282033,"Shelter",4.45288591777171e-07,2026-01-15,5.96793792162487e-07
1,"2026","ACCESS1-0","rcp45",74.6134768734919,74.6134764282033,"Under",4.45288591777171e-07,2026-01-15,5.96793792162487e-07
1,"2027","ACCESS1-0","rcp45",8.52449097437784,8.52449092199095,"Shelter",5.2386891269407e-08,2027-01-15,6.1454568101027e-07
1,"2027","ACCESS1-0","rcp45",8.52449097437784,8.52449092199095,"Under",5.2386891269407e-08,2027-01-15,6.1454568101027e-07
1,"2027","ACCESS1-0","rcp45",8.52449097437784,8.52449092199095,"None",5.2386891269407e-08,2027-01-15,6.1454568101027e-07
1,"2027","ACCESS1-0","rcp45",8.52449097437784,8.52449092199095,"Gap",5.2386891269407e-08,2027-01-15,6.1454568101027e-07
1,"2028","ACCESS1-0","rcp45",57.3376388463657,57.3376356507652,"None",3.19560053441137e-06,2028-01-15,5.57330364081565e-06
1,"2028","ACCESS1-0","rcp45",57.3376388463657,57.3376356507652,"Gap",3.19560053441137e-06,2028-01-15,5.57330364081565e-06
1,"2028","ACCESS1-0","rcp45",57.3376388463657,57.3376356507652,"Shelter",3.19560053441137e-06,2028-01-15,5.57330364081565e-06
1,"2028","ACCESS1-0","rcp45",57.3376388463657,57.3376356507652,"Under",3.19560053441137e-06,2028-01-15,5.57330364081565e-06
1,"2029","ACCESS1-0","rcp45",97.9190690864925,97.9190760408528,"None",-6.95436025921481e-06,2029-01-15,-7.10215061205943e-06
1,"2029","ACCESS1-0","rcp45",97.9190690864925,97.9190760408528,"Under",-6.95436025921481e-06,2029-01-15,-7.10215061205943e-06
1,"2029","ACCESS1-0","rcp45",97.9190690864925,97.9190760408528,"Gap",-6.95436025921481e-06,2029-01-15,-7.10215061205943e-06
1,"2029","ACCESS1-0","rcp45",97.9190690864925,97.9190760408528,"Shelter",-6.95436025921481e-06,2029-01-15,-7.10215061205943e-06
1,"2030","ACCESS1-0","rcp45",52.2375739936251,52.2375726315659,"Under",1.36205922274257e-06,2030-01-15,2.60743207025627e-06
1,"2030","ACCESS1-0","rcp45",52.2375739936251,52.2375726315659,"Gap",1.36205922274257e-06,2030-01-15,2.60743207025627e-06
1,"2030","ACCESS1-0","rcp45",52.2375739936251,52.2375726315659,"None",1.36205922274257e-06,2030-01-15,2.60743207025627e-06
1,"2030","ACCESS1-0","rcp45",52.2375739936251,52.2375726315659,"Shelter",1.36205922274257e-06,2030-01-15,2.60743207025627e-06
1,"2031","ACCESS1-0","rcp45",53.4524024711573,53.4524011483882,"None",1.32276905873141e-06,2031-01-15,2.47466722669287e-06
1,"2031","ACCESS1-0","rcp45",53.4524024711573,53.4524011483882,"Gap",1.32276905873141e-06,2031-01-15,2.47466722669287e-06
1,"2031","ACCESS1-0","rcp45",53.4524024711573,53.4524011483882,"Under",1.32276905873141e-06,2031-01-15,2.47466722669287e-06
1,"2031","ACCESS1-0","rcp45",53.4524024711573,53.4524011483882,"Shelter",1.32276905873141e-06,2031-01-15,2.47466722669287e-06
1,"2032","ACCESS1-0","rcp45",105.088683945723,105.088693345897,"Shelter",-9.40017353912026e-06,2032-01-15,-8.94499040393626e-06
1,"2032","ACCESS1-0","rcp45",105.088683945723,105.088693345897,"None",-9.40017353912026e-06,2032-01-15,-8.94499040393626e-06
1,"2032","ACCESS1-0","rcp45",105.088683945723,105.088693345897,"Under",-9.40017353912026e-06,2032-01-15,-8.94499040393626e-06
1,"2032","ACCESS1-0","rcp45",105.088683945723,105.088693345897,"Gap",-9.40017353912026e-06,2032-01-15,-8.94499040393626e-06
1,"2033","ACCESS1-0","rcp45",43.4515408247535,43.4515488857869,"None",-8.06103343364839e-06,2033-01-15,-1.85517746609243e-05
1,"2033","ACCESS1-0","rcp45",43.4515408247535,43.4515488857869,"Under",-8.06103343364839e-06,2033-01-15,-1.85517746609243e-05
1,"2033","ACCESS1-0","rcp45",43.4515408247535,43.4515488857869,"Shelter",-8.06103343364839e-06,2033-01-15,-1.85517746609243e-05
1,"2033","ACCESS1-0","rcp45",43.4515408247535,43.4515488857869,"Gap",-8.06103343364839e-06,2033-01-15,-1.85517746609243e-05
1,"2034","ACCESS1-0","rcp45",69.6723838642356,69.672381284181,"Gap",2.58005459841115e-06,2034-01-15,3.7031238964147e-06
1,"2034","ACCESS1-0","rcp45",69.6723838642356,69.672381284181,"None",2.58005459841115e-06,2034-01-15,3.7031238964147e-06
1,"2034","ACCESS1-0","rcp45",69.6723838642356,69.672381284181,"Under",2.58005459841115e-06,2034-01-15,3.7031238964147e-06
1,"2034","ACCESS1-0","rcp45",69.6723838642356,69.672381284181,"Shelter",2.58005459841115e-06,2034-01-15,3.7031238964147e-06
1,"2035","ACCESS1-0","rcp45",35.5131194613932,35.5131183285266,"Under",1.13286661473921e-06,2035-01-15,3.18999475723558e-06
1,"2035","ACCESS1-0","rcp45",35.5131194613932,35.5131183285266,"Shelter",1.13286661473921e-06,2035-01-15,3.18999475723558e-06
1,"2035","ACCESS1-0","rcp45",35.5131194613932,35.5131183285266,"Gap",1.13286661473921e-06,2035-01-15,3.18999475723558e-06
1,"2035","ACCESS1-0","rcp45",35.5131194613932,35.5131183285266,"None",1.13286661473921e-06,2035-01-15,3.18999475723558e-06
1,"2036","ACCESS1-0","rcp45",48.9404626358009,48.9404593419749,"None",3.29382604036255e-06,2036-01-15,6.73027202857668e-06
1,"2036","ACCESS1-0","rcp45",48.9404626358009,48.9404593419749,"Under",3.29382604036255e-06,2036-01-15,6.73027202857668e-06
1,"2036","ACCESS1-0","rcp45",48.9404626358009,48.9404593419749,"Gap",3.29382604036255e-06,2036-01-15,6.73027202857668e-06
1,"2036","ACCESS1-0","rcp45",48.9404626358009,48.9404593419749,"Shelter",3.29382604036255e-06,2036-01-15,6.73027202857668e-06
1,"2037","ACCESS1-0","rcp45",70.9711902760318,70.9711930132471,"Shelter",-2.7372152544558e-06,2037-01-15,-3.85679758130308e-06
1,"2037","ACCESS1-0","rcp45",70.9711902760318,70.9711930132471,"Under",-2.7372152544558e-06,2037-01-15,-3.85679758130308e-06
1,"2037","ACCESS1-0","rcp45",70.9711902760318,70.9711930132471,"None",-2.7372152544558e-06,2037-01-15,-3.85679758130308e-06
1,"2037","ACCESS1-0","rcp45",70.9711902760318,70.9711930132471,"Gap",-2.7372152544558e-06,2037-01-15,-3.85679758130308e-06
1,"2038","ACCESS1-0","rcp45",57.054588891333,57.0545832859352,"None",5.60539776728319e-06,2038-01-15,9.82462309284671e-06
1,"2038","ACCESS1-0","rcp45",57.054588891333,57.0545832859352,"Gap",5.60539776728319e-06,2038-01-15,9.82462309284671e-06
1,"2038","ACCESS1-0","rcp45",57.054588891333,57.0545832859352,"Shelter",5.60539776728319e-06,2038-01-15,9.82462309284671e-06
1,"2038","ACCESS1-0","rcp45",57.054588891333,57.0545832859352,"Under",5.60539776728319e-06,2038-01-15,9.82462309284671e-06
1,"2039","ACCESS1-0","rcp45",59.6769501877134,59.6769466646947,"Gap",3.52301867678761e-06,2039-01-15,5.90348345763658e-06
1,"2039","ACCESS1-0","rcp45",59.6769501877134,59.6769466646947,"Shelter",3.52301867678761e-06,2039-01-15,5.90348345763658e-06
1,"2039","ACCESS1-0","rcp45",59.6769501877134,59.6769466646947,"Under",3.52301867678761e-06,2039-01-15,5.90348345763658e-06
1,"2039","ACCESS1-0","rcp45",59.6769501877134,59.6769466646947,"None",3.52301867678761e-06,2039-01-15,5.90348345763658e-06
1,"2040","ACCESS1-0","rcp45",60.8299851795891,60.8299838437233,"None",1.33586583217493e-06,2040-01-15,2.19606475226897e-06
1,"2040","ACCESS1-0","rcp45",60.8299851795891,60.8299838437233,"Under",1.33586583217493e-06,2040-01-15,2.19606475226897e-06
1,"2040","ACCESS1-0","rcp45",60.8299851795891,60.8299838437233,"Gap",1.33586583217493e-06,2040-01-15,2.19606475226897e-06
1,"2040","ACCESS1-0","rcp45",60.8299851795891,60.8299838437233,"Shelter",1.33586583217493e-06,2040-01-15,2.19606475226897e-06
1,"2041","ACCESS1-0","rcp45",51.6256859795249,51.6256907663774,"Shelter",-4.78685254279299e-06,2041-01-15,-9.27222952862294e-06
1,"2041","ACCESS1-0","rcp45",51.6256859795249,51.6256907663774,"None",-4.78685254279299e-06,2041-01-15,-9.27222952862294e-06
1,"2041","ACCESS1-0","rcp45",51.6256859795249,51.6256907663774,"Under",-4.78685254279299e-06,2041-01-15,-9.27222952862294e-06
1,"2041","ACCESS1-0","rcp45",51.6256859795249,51.6256907663774,"Gap",-4.78685254279299e-06,2041-01-15,-9.27222952862294e-06
1,"2042","ACCESS1-0","rcp45",45.3470049527823,45.3470029227901,"Shelter",2.02999220277889e-06,2042-01-15,4.47657413360503e-06
1,"2042","ACCESS1-0","rcp45",45.3470049527823,45.3470029227901,"None",2.02999220277889e-06,2042-01-15,4.47657413360503e-06
1,"2042","ACCESS1-0","rcp45",45.3470049527823,45.3470029227901,"Gap",2.02999220277889e-06,2042-01-15,4.47657413360503e-06
1,"2042","ACCESS1-0","rcp45",45.3470049527823,45.3470029227901,"Under",2.02999220277889e-06,2042-01-15,4.47657413360503e-06
1,"2043","ACCESS1-0","rcp45",5.82309504970908,5.82309426390566,"None",7.85803421443632e-07,2043-01-15,1.34946024576976e-05
1,"2043","ACCESS1-0","rcp45",5.82309504970908,5.82309426390566,"Shelter",7.85803421443632e-07,2043-01-15,1.34946024576976e-05
1,"2043","ACCESS1-0","rcp45",5.82309504970908,5.82309426390566,"Gap",7.85803421443632e-07,2043-01-15,1.34946024576976e-05
1,"2043","ACCESS1-0","rcp45",5.82309504970908,5.82309426390566,"Under",7.85803421443632e-07,2043-01-15,1.34946024576976e-05
1,"2044","ACCESS1-0","rcp45",47.1955752054555,47.1955738845281,"Under",1.32092739590917e-06,2044-01-15,2.79883745069043e-06
1,"2044","ACCESS1-0","rcp45",47.1955752054555,47.1955738845281,"Gap",1.32092739590917e-06,2044-01-15,2.79883745069043e-06
1,"2044","ACCESS1-0","rcp45",47.1955752054555,47.1955738845281,"None",1.32092739590917e-06,2044-01-15,2.79883745069043e-06
1,"2044","ACCESS1-0","rcp45",47.1955752054555,47.1955738845281,"Shelter",1.32092739590917e-06,2044-01-15,2.79883745069043e-06
1,"2045","ACCESS1-0","rcp45",123.663618938735,123.663608939387,"Under",9.99934843548544e-06,2045-01-15,8.08592641732275e-06
1,"2045","ACCESS1-0","rcp45",123.663618938735,123.663608939387,"None",9.99934843548544e-06,2045-01-15,8.08592641732275e-06
1,"2045","ACCESS1-0","rcp45",123.663618938735,123.663608939387,"Shelter",9.99934843548544e-06,2045-01-15,8.08592641732275e-06
1,"2045","ACCESS1-0","rcp45",123.663618938735,123.663608939387,"Gap",9.99934843548544e-06,2045-01-15,8.08592641732275e-06
1,"2046","ACCESS1-0","rcp45",50.4127281004912,50.4127184743993,"Gap",9.62609192356467e-06,2046-01-15,1.90945702138734e-05
1,"2046","ACCESS1-0","rcp45",50.4127281004912,50.4127184743993,"Shelter",9.62609192356467e-06,2046-01-15,1.90945702138734e-05
1,"2046","ACCESS1-0","rcp45",50.4127281004912,50.4127184743993,"Under",9.62609192356467e-06,2046-01-15,1.90945702138734e-05
1,"2046","ACCESS1-0","rcp45",50.4127281004912,50.4127184743993,"None",9.62609192356467e-06,2046-01-15,1.90945702138734e-05
1,"2047","ACCESS1-0","rcp45",50.7338863913901,50.7338892202824,"Shelter",-2.82889228486738e-06,2047-01-15,-5.5759420969359e-06
1,"2047","ACCESS1-0","rcp45",50.7338863913901,50.7338892202824,"None",-2.82889228486738e-06,2047-01-15,-5.5759420969359e-06
1,"2047","ACCESS1-0","rcp45",50.7338863913901,50.7338892202824,"Under",-2.82889228486738e-06,2047-01-15,-5.5759420969359e-06
1,"2047","ACCESS1-0","rcp45",50.7338863913901,50.7338892202824,"Gap",-2.82889228486738e-06,2047-01-15,-5.5759420969359e-06
1,"2048","ACCESS1-0","rcp45",37.5840579465148,37.5840586930281,"None",-7.46513293847784e-07,2048-01-15,-1.98624980907169e-06
1,"2048","ACCESS1-0","rcp45",37.5840579465148,37.5840586930281,"Gap",-7.46513293847784e-07,2048-01-15,-1.98624980907169e-06
1,"2048","ACCESS1-0","rcp45",37.5840579465148,37.5840586930281,"Shelter",-7.46513293847784e-07,2048-01-15,-1.98624980907169e-06
1,"2048","ACCESS1-0","rcp45",37.5840579465148,37.5840586930281,"Under",-7.46513293847784e-07,2048-01-15,-1.98624980907169e-06
1,"2049","ACCESS1-0","rcp45",47.2175106217037,47.5861898506992,"Gap",-0.368679228995511,2049-01-15,-0.774760976140842
1,"2049","ACCESS1-0","rcp45",47.2175106217037,47.5861898506992,"None",-0.368679228995511,2049-01-15,-0.774760976140842
1,"2049","ACCESS1-0","rcp45",47.2175106217037,47.5861898506992,"Under",-0.368679228995511,2049-01-15,-0.774760976140842
1,"2049","ACCESS1-0","rcp45",47.2175106217037,47.5861898506992,"Shelter",-0.368679228995511,2049-01-15,-0.774760976140842
1,"2050","ACCESS1-0","rcp45",67.101579195878,67.1015780826565,"Under",1.11322150075921e-06,2050-01-15,1.65900941873076e-06
1,"2050","ACCESS1-0","rcp45",67.101579195878,67.1015780826565,"None",1.11322150075921e-06,2050-01-15,1.65900941873076e-06
1,"2050","ACCESS1-0","rcp45",67.101579195878,67.1015780826565,"Shelter",1.11322150075921e-06,2050-01-15,1.65900941873076e-06
1,"2050","ACCESS1-0","rcp45",67.101579195878,67.1015780826565,"Gap",1.11322150075921e-06,2050-01-15,1.65900941873076e-06
1,"2051","ACCESS1-0","rcp45",30.6667324563023,30.6667344993912,"Under",-2.04308892648442e-06,2051-01-15,-6.66223176626346e-06
1,"2051","ACCESS1-0","rcp45",30.6667324563023,30.6667344993912,"Shelter",-2.04308892648442e-06,2051-01-15,-6.66223176626346e-06
1,"2051","ACCESS1-0","rcp45",30.6667324563023,30.6667344993912,"None",-2.04308892648442e-06,2051-01-15,-6.66223176626346e-06
1,"2051","ACCESS1-0","rcp45",30.6667324563023,30.6667344993912,"Gap",-2.04308892648442e-06,2051-01-15,-6.66223176626346e-06
1,"2052","ACCESS1-0","rcp45",56.0376919816918,56.0376936220564,"Under",-1.64036465122308e-06,2052-01-15,-2.92725225170543e-06
1,"2052","ACCESS1-0","rcp45",56.0376919816918,56.0376936220564,"None",-1.64036465122308e-06,2052-01-15,-2.92725225170543e-06
1,"2052","ACCESS1-0","rcp45",56.0376919816918,56.0376936220564,"Shelter",-1.64036465122308e-06,2052-01-15,-2.92725225170543e-06
1,"2052","ACCESS1-0","rcp45",56.0376919816918,56.0376936220564,"Gap",-1.64036465122308e-06,2052-01-15,-2.92725225170543e-06
1,"2053","ACCESS1-0","rcp45",107.283978713531,107.283988595009,"Shelter",-9.88147819214191e-06,2053-01-15,-9.21058055380897e-06
1,"2053","ACCESS1-0","rcp45",107.283978713531,107.283988595009,"None",-9.88147819214191e-06,2053-01-15,-9.21058055380897e-06
1,"2053","ACCESS1-0","rcp45",107.283978713531,107.283988595009,"Gap",-9.88147819214191e-06,2053-01-15,-9.21058055380897e-06
1,"2053","ACCESS1-0","rcp45",107.283978713531,107.283988595009,"Under",-9.88147819214191e-06,2053-01-15,-9.21058055380897e-06
1,"2054","ACCESS1-0","rcp45",1.71270926948637,1.71270937098598,"Shelter",-1.01499612270572e-07,2054-01-15,-5.92626011597375e-06
1,"2054","ACCESS1-0","rcp45",1.71270926948637,1.71270937098598,"Gap",-1.01499612270572e-07,2054-01-15,-5.92626011597375e-06
1,"2054","ACCESS1-0","rcp45",1.71270926948637,1.71270937098598,"None",-1.01499612270572e-07,2054-01-15,-5.92626011597375e-06
1,"2054","ACCESS1-0","rcp45",1.71270926948637,1.71270937098598,"Under",-1.01499612270572e-07,2054-01-15,-5.92626011597375e-06
1,"2055","ACCESS1-0","rcp45",38.7720958843147,38.7720986211207,"None",-2.73680600315629e-06,2055-01-15,-7.05869968031791e-06
1,"2055","ACCESS1-0","rcp45",38.7720958843147,38.7720986211207,"Gap",-2.73680600315629e-06,2055-01-15,-7.05869968031791e-06
1,"2055","ACCESS1-0","rcp45",38.7720958843147,38.7720986211207,"Shelter",-2.73680600315629e-06,2055-01-15,-7.05869968031791e-06
1,"2055","ACCESS1-0","rcp45",38.7720958843147,38.7720986211207,"Under",-2.73680600315629e-06,2055-01-15,-7.05869968031791e-06
1,"2056","ACCESS1-0","rcp45",39.3347231060034,39.3347174482187,"Under",5.65778466921074e-06,2056-01-15,1.43836921484564e-05
1,"2056","ACCESS1-0","rcp45",39.3347231060034,39.3347174482187,"Shelter",5.65778466921074e-06,2056-01-15,1.43836921484564e-05
1,"2056","ACCESS1-0","rcp45",39.3347231060034,39.3347174482187,"Gap",5.65778466921074e-06,2056-01-15,1.43836921484564e-05
1,"2056","ACCESS1-0","rcp45",39.3347231060034,39.3347174482187,"None",5.65778466921074e-06,2056-01-15,1.43836921484564e-05
